Schematron;Severity;FejlId;Konstrurede beskrivelse;Original data;Er konstrureret?;Beskrivelse opdateret med xml element Navn;Er original beskrivelse;XmlElement type;Id;Release Date:;Modification comment:;BZ issue no:
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE091];[F-ORE091] ID element must be excluded;[F-ORE091] ID element must be excluded;FALSE;FALSE;FALSE;Node;ORE091;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE092];[F-ORE092] ActualDeliveryDate element must be excluded;[F-ORE092] ActualDeliveryDate element must be excluded;FALSE;FALSE;FALSE;Node;ORE092;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE093];[F-ORE093] ActualDeliveryTime element must be excluded;[F-ORE093] ActualDeliveryTime element must be excluded;FALSE;FALSE;FALSE;Node;ORE093;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE094];[F-ORE094] DeliveryAddress class must be excluded;[F-ORE094] DeliveryAddress class must be excluded;FALSE;FALSE;FALSE;Node;ORE094;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE095];[F-ORE095] Address is mandatory when ID is not specified;[F-ORE095] Address is mandatory when ID is not specified;FALSE;FALSE;FALSE;Node;ORE095;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE096];[F-ORE096] No more than one PartyLegalEntity class may be present;[F-ORE096] No more than one PartyLegalEntity class may be present;FALSE;FALSE;FALSE;Node;ORE096;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE097];[F-ORE097] AllowanceCharge class must be excluded;[F-ORE097] AllowanceCharge class must be excluded;FALSE;FALSE;FALSE;Node;ORE097;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE098];[F-ORE098] Use either ID or SpecialTerms;[F-ORE098] Use either ID or SpecialTerms;FALSE;FALSE;FALSE;Node;ORE098;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[W-ORE099];[W-ORE099] If used, use INCO terms (ID = 'Incoterms');[W-ORE099] If used, use INCO terms (ID = 'Incoterms');FALSE;FALSE;FALSE;Node;ORE099;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE100];[F-ORE100] Use either LossRiskResponsibilityCode or LossRisk;[F-ORE100] Use either LossRiskResponsibilityCode or LossRisk;FALSE;FALSE;FALSE;Node;ORE100;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE101];[F-ORE101] No more than one PartyLegalEntity class may be present;[F-ORE101] No more than one PartyLegalEntity class may be present;FALSE;FALSE;FALSE;Node;ORE101;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE102];[F-ORE102] ValidityPeriod class must be excluded;[F-ORE102] ValidityPeriod class must be excluded;FALSE;FALSE;FALSE;Node;ORE102;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE103];[F-ORE103] Invalid PriceAmount. Must have at least 2 decimals;[F-ORE103] Invalid PriceAmount. Must have at least 2 decimals;FALSE;FALSE;FALSE;Node;ORE103;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE104];[F-ORE104] Invalid PriceAmount. No more than 4 decimals;[F-ORE104] Invalid PriceAmount. No more than 4 decimals;FALSE;FALSE;FALSE;Node;ORE104;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[W-ORE106];[W-ORE106] The attribute languageID should be used when more than one PriceChangeReason element is present;[W-ORE106] The attribute languageID should be used when more than one PriceChangeReason element is present;FALSE;FALSE;FALSE;Node;ORE106;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[W-ORE107];[W-ORE107] Multilanguage error. Replicated PriceChangeReason elements with same languageID attribute value;[W-ORE107] Multilanguage error. Replicated PriceChangeReason elements with same languageID attribute value;FALSE;FALSE;FALSE;Node;ORE107;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE108];[F-ORE108] Invalid listID. Must be 'UN/ECE 5387';[F-ORE108] Invalid listID. Must be 'UN/ECE 5387';FALSE;FALSE;FALSE;Node;ORE108;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE109];[F-ORE109] Invalid listAgencyID. Must be '6';[F-ORE109] Invalid listAgencyID. Must be '6';FALSE;FALSE;FALSE;Node;ORE109;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE110];[F-ORE110] OriginCountry class must be excluded;[F-ORE110] OriginCountry class must be excluded;FALSE;FALSE;FALSE;Node;ORE110;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE111];[F-ORE111] Invalid Name. Must contain a value;[F-ORE111] Invalid Name. Must contain a value;FALSE;FALSE;FALSE;Node;ORE111;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE112];[F-ORE112] There must be a SellersItemIdentification class for this profileID;[F-ORE112] There must be a SellersItemIdentification class for this profileID;FALSE;FALSE;FALSE;Node;ORE112;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[W-ORE113];[W-ORE113] Invalid Name. Should not exceed 40 characters;[W-ORE113] Invalid Name. Should not exceed 40 characters;FALSE;FALSE;FALSE;Node;ORE113;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE114];[F-ORE114] Description is mandatory if no ItemIdentification is present;[F-ORE114] Description is mandatory if no ItemIdentification is present;FALSE;FALSE;FALSE;Node;ORE114;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE115];[F-ORE115] Invalid ID. Must contain a value;[F-ORE115] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;ORE115;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE116];[F-ORE116] Invalid Description. Must contain a value;[F-ORE116] Invalid Description. Must contain a value;FALSE;FALSE;FALSE;Node;ORE116;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE117];[F-ORE117] Invalid AttributeID. Must contain a value;[F-ORE117] Invalid AttributeID. Must contain a value;FALSE;FALSE;FALSE;Node;ORE117;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE118];[F-ORE118] Invalid AttributeID. Must contain a value;[F-ORE118] Invalid AttributeID. Must contain a value;FALSE;FALSE;FALSE;Node;ORE118;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[W-ORE119];[W-ORE119] Use a Valid UNSPSC 7.0401 code;[W-ORE119] Use a Valid UNSPSC 7.0401 code;FALSE;FALSE;FALSE;Node;ORE119;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE120];[F-ORE120] Invalid Name. Must contain a value;[F-ORE120] Invalid Name. Must contain a value;FALSE;FALSE;FALSE;Node;ORE120;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE121];[F-ORE121] Invalid Value. Must contain a value;[F-ORE121] Invalid Value. Must contain a value;FALSE;FALSE;FALSE;Node;ORE121;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE122];[F-ORE122] Invalid ID. Must contain a value;[F-ORE122] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;ORE122;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE123];[F-ORE123] Invalid Name. Must contain a value;[F-ORE123] Invalid Name. Must contain a value;FALSE;FALSE;FALSE;Node;ORE123;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE124];[F-ORE124] Invalid Value. Must contain a value;[F-ORE124] Invalid Value. Must contain a value;FALSE;FALSE;FALSE;Node;ORE124;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE125];[F-ORE125] Invalid ID. Must contain a value;[F-ORE125] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;ORE125;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE126];[F-ORE126] Invalid Name. Must contain a value;[F-ORE126] Invalid Name. Must contain a value;FALSE;FALSE;FALSE;Node;ORE126;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE127];[F-ORE127] Invalid Value. Must contain a value;[F-ORE127] Invalid Value. Must contain a value;FALSE;FALSE;FALSE;Node;ORE127;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE128];[F-ORE128] Invalid ID. Must contain a value;[F-ORE128] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;ORE128;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE129];[F-ORE129] Invalid LineID. Must contain a value;[F-ORE129] Invalid LineID. Must contain a value;FALSE;FALSE;FALSE;Node;ORE129;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE130];[F-ORE130] No more than one TradingRestrictions element may be present;[F-ORE130] No more than one TradingRestrictions element may be present;FALSE;FALSE;FALSE;Node;ORE130;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE131];[F-ORE131] No more than one ValidityPeriod class may be present;[F-ORE131] No more than one ValidityPeriod class may be present;FALSE;FALSE;FALSE;Node;ORE131;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE132];[F-ORE132] Invalid PriceAmount. Must have at least 2 decimals;[F-ORE132] Invalid PriceAmount. Must have at least 2 decimals;FALSE;FALSE;FALSE;Node;ORE132;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE133];[F-ORE133] Invalid PriceAmount. Must not be negative;[F-ORE133] Invalid PriceAmount. Must not be negative;FALSE;FALSE;FALSE;Node;ORE133;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[W-ORE134];[W-ORE134] The attribute languageID should be used when more than one PriceChangeReason element is present;[W-ORE134] The attribute languageID should be used when more than one PriceChangeReason element is present;FALSE;FALSE;FALSE;Node;ORE134;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[W-ORE135];[W-ORE135] Multilanguage error. Replicated PriceChangeReason elements with same languageID attribute value;[W-ORE135] Multilanguage error. Replicated PriceChangeReason elements with same languageID attribute value;FALSE;FALSE;FALSE;Node;ORE135;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE136];[F-ORE136] Invalid listID. Must be 'UN/ECE 5387';[F-ORE136] Invalid listID. Must be 'UN/ECE 5387';FALSE;FALSE;FALSE;Node;ORE136;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE137];[F-ORE137] No more than one ValidityPeriod class may be present;[F-ORE137] No more than one ValidityPeriod class may be present;FALSE;FALSE;FALSE;Node;ORE137;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE138];[F-ORE138] Invalid PriceAmount. Must have at least 2 decimals;[F-ORE138] Invalid PriceAmount. Must have at least 2 decimals;FALSE;FALSE;FALSE;Node;ORE138;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE139];[F-ORE139] Invalid PriceAmount. Must not be negative;[F-ORE139] Invalid PriceAmount. Must not be negative;FALSE;FALSE;FALSE;Node;ORE139;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[W-ORE140];[W-ORE140] The attribute languageID should be used when more than one PriceChangeReason element is present;[W-ORE140] The attribute languageID should be used when more than one PriceChangeReason element is present;FALSE;FALSE;FALSE;Node;ORE140;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[W-ORE141];[W-ORE141] Multilanguage error. Replicated PriceChangeReason elements with same languageID attribute value;[W-ORE141] Multilanguage error. Replicated PriceChangeReason elements with same languageID attribute value;FALSE;FALSE;FALSE;Node;ORE141;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE142];[F-ORE142] Invalid listID. Must be 'UN/ECE 5387';[F-ORE142] Invalid listID. Must be 'UN/ECE 5387';FALSE;FALSE;FALSE;Node;ORE142;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE143];[F-ORE143] When present, LineExtensionAmount must equal Quantity * Price.PriceAmount * Price.OrderableUnitFactorRate;[F-ORE143] When present, LineExtensionAmount must equal Quantity * Price.PriceAmount * Price.OrderableUnitFactorRate;FALSE;FALSE;FALSE;Node;ORE143;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE145];[F-ORE145] SalesOrderID element must be excluded;[F-ORE145] SalesOrderID element must be excluded;FALSE;FALSE;FALSE;Node;ORE145;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE146];[F-ORE146] Invalid ID. Must contain a value;[F-ORE146] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;ORE146;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE147];[F-ORE147] Invalid listID. Must be ''urn:oioubl:codelist:linestatuscode-1.1'';[F-ORE147] Invalid listID. Must be '';TRUE;FALSE;FALSE;Node;ORE147;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE148];[F-ORE148] Invalid listAgencyID. Must be ''320'';[F-ORE148] Invalid listAgencyID. Must be '';TRUE;FALSE;FALSE;Node;ORE148;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE149];[F-ORE149] Invalid LineStatusCode: '?'. Must be a value from the codelist;[F-ORE149] Invalid LineStatusCode: ''. Must be a value from the codelist;TRUE;FALSE;TRUE;Node;ORE149;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE150];[F-ORE150] Invalid Quantity. Must have at least 2 decimals;[F-ORE150] Invalid Quantity. Must have at least 2 decimals;FALSE;FALSE;FALSE;Node;ORE150;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE151];[F-ORE151] Invalid Quantity. No more than 4 decimals;[F-ORE151] Invalid Quantity. No more than 4 decimals;FALSE;FALSE;FALSE;Node;ORE151;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE152];[F-ORE152] Invalid Quantity. Must not be zero;[F-ORE152] Invalid Quantity. Must not be zero;FALSE;FALSE;FALSE;Node;ORE152;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE153];[F-ORE153] Invalid LineExtensionAmount. Must have at least 2 decimals;[F-ORE153] Invalid LineExtensionAmount. Must have at least 2 decimals;FALSE;FALSE;FALSE;Node;ORE153;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE154];[F-ORE154] Invalid LineExtensionAmount. No more than 4 decimals;[F-ORE154] Invalid LineExtensionAmount. No more than 4 decimals;FALSE;FALSE;FALSE;Node;ORE154;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE155];[F-ORE155] ID element must be excluded;[F-ORE155] ID element must be excluded;FALSE;FALSE;FALSE;Node;ORE155;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE156];[F-ORE156] ActualDeliveryDate element must be excluded;[F-ORE156] ActualDeliveryDate element must be excluded;FALSE;FALSE;FALSE;Node;ORE156;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE157];[F-ORE157] ActualDeliveryTime element must be excluded;[F-ORE157] ActualDeliveryTime element must be excluded;FALSE;FALSE;FALSE;Node;ORE157;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE158];[F-ORE158] DeliveryAddress class must be excluded;[F-ORE158] DeliveryAddress class must be excluded;FALSE;FALSE;FALSE;Node;ORE158;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE159];[F-ORE159] Address is mandatory when ID is not specified;[F-ORE159] Address is mandatory when ID is not specified;FALSE;FALSE;FALSE;Node;ORE159;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE160];[F-ORE160] No more than one PartyLegalEntity class may be present;[F-ORE160] No more than one PartyLegalEntity class may be present;FALSE;FALSE;FALSE;Node;ORE160;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE161];[F-ORE161] AllowanceCharge class must be excluded;[F-ORE161] AllowanceCharge class must be excluded;FALSE;FALSE;FALSE;Node;ORE161;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE162];[F-ORE162] Use either ID or SpecialTerms;[F-ORE162] Use either ID or SpecialTerms;FALSE;FALSE;FALSE;Node;ORE162;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[W-ORE163];[W-ORE163] If used, use INCO terms (ID = 'Incoterms');[W-ORE163] If used, use INCO terms (ID = 'Incoterms');FALSE;FALSE;FALSE;Node;ORE163;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE164];[F-ORE164] Use either LossRiskResponsibilityCode or LossRisk;[F-ORE164] Use either LossRiskResponsibilityCode or LossRisk;FALSE;FALSE;FALSE;Node;ORE164;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE165];[F-ORE165] No more than one PartyLegalEntity class may be present;[F-ORE165] No more than one PartyLegalEntity class may be present;FALSE;FALSE;FALSE;Node;ORE165;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE166];[F-ORE166] No more than one TradingRestrictions element may be present;[F-ORE166] No more than one TradingRestrictions element may be present;FALSE;FALSE;FALSE;Node;ORE166;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE167];[F-ORE167] No more than one ValidityPeriod class may be present;[F-ORE167] No more than one ValidityPeriod class may be present;FALSE;FALSE;FALSE;Node;ORE167;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE168];[F-ORE168] Invalid PriceAmount. Must have at least 2 decimals;[F-ORE168] Invalid PriceAmount. Must have at least 2 decimals;FALSE;FALSE;FALSE;Node;ORE168;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[W-ORE169];[W-ORE169] The attribute languageID should be used when more than one PriceChangeReason element is present;[W-ORE169] The attribute languageID should be used when more than one PriceChangeReason element is present;FALSE;FALSE;FALSE;Node;ORE169;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[W-ORE170];[W-ORE170] Multilanguage error. Replicated PriceChangeReason elements with same languageID attribute value;[W-ORE170] Multilanguage error. Replicated PriceChangeReason elements with same languageID attribute value;FALSE;FALSE;FALSE;Node;ORE170;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE171];[F-ORE171] Invalid listID. Must be 'UN/ECE 5387';[F-ORE171] Invalid listID. Must be 'UN/ECE 5387';FALSE;FALSE;FALSE;Node;ORE171;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE172];[F-ORE172] No more than one ValidityPeriod class may be present;[F-ORE172] No more than one ValidityPeriod class may be present;FALSE;FALSE;FALSE;Node;ORE172;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE173];[F-ORE173] Invalid PriceAmount. Must have at least 2 decimals;[F-ORE173] Invalid PriceAmount. Must have at least 2 decimals;FALSE;FALSE;FALSE;Node;ORE173;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE174];[F-ORE174] Invalid PriceAmount. Must not be negative;[F-ORE174] Invalid PriceAmount. Must not be negative;FALSE;FALSE;FALSE;Node;ORE174;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[W-ORE175];[W-ORE175] The attribute languageID should be used when more than one PriceChangeReason element is present;[W-ORE175] The attribute languageID should be used when more than one PriceChangeReason element is present;FALSE;FALSE;FALSE;Node;ORE175;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[W-ORE176];[W-ORE176] Multilanguage error. Replicated PriceChangeReason elements with same languageID attribute value;[W-ORE176] Multilanguage error. Replicated PriceChangeReason elements with same languageID attribute value;FALSE;FALSE;FALSE;Node;ORE176;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE177];[F-ORE177] Invalid listID. Must be 'UN/ECE 5387';[F-ORE177] Invalid listID. Must be 'UN/ECE 5387';FALSE;FALSE;FALSE;Node;ORE177;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE178];[F-ORE178] ValidityPeriod class must be excluded;[F-ORE178] ValidityPeriod class must be excluded;FALSE;FALSE;FALSE;Node;ORE178;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE179];[F-ORE179] Invalid PriceAmount. Must have at least 2 decimals;[F-ORE179] Invalid PriceAmount. Must have at least 2 decimals;FALSE;FALSE;FALSE;Node;ORE179;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE180];[F-ORE180] Invalid PriceAmount. No more than 4 decimals;[F-ORE180] Invalid PriceAmount. No more than 4 decimals;FALSE;FALSE;FALSE;Node;ORE180;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE181];[F-ORE181] Invalid PriceAmount. Must not be negative;[F-ORE181] Invalid PriceAmount. Must not be negative;FALSE;FALSE;FALSE;Node;ORE181;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[W-ORE182];[W-ORE182] The attribute languageID should be used when more than one PriceChangeReason element is present;[W-ORE182] The attribute languageID should be used when more than one PriceChangeReason element is present;FALSE;FALSE;FALSE;Node;ORE182;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[W-ORE183];[W-ORE183] Multilanguage error. Replicated PriceChangeReason elements with same languageID attribute value;[W-ORE183] Multilanguage error. Replicated PriceChangeReason elements with same languageID attribute value;FALSE;FALSE;FALSE;Node;ORE183;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE184];[F-ORE184] Invalid listID. Must be 'UN/ECE 5387';[F-ORE184] Invalid listID. Must be 'UN/ECE 5387';FALSE;FALSE;FALSE;Node;ORE184;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE185];[F-ORE185] Invalid listAgencyID. Must be '6';[F-ORE185] Invalid listAgencyID. Must be '6';FALSE;FALSE;FALSE;Node;ORE185;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE186];[F-ORE186] OriginCountry class must be excluded;[F-ORE186] OriginCountry class must be excluded;FALSE;FALSE;FALSE;Node;ORE186;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE187];[F-ORE187] Invalid Name. Must contain a value;[F-ORE187] Invalid Name. Must contain a value;FALSE;FALSE;FALSE;Node;ORE187;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE188];[F-ORE188] There must be a SellersItemIdentification class for this profileID;[F-ORE188] There must be a SellersItemIdentification class for this profileID;FALSE;FALSE;FALSE;Node;ORE188;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[W-ORE189];[W-ORE189] Invalid Name. Should not exceed 40 characters;[W-ORE189] Invalid Name. Should not exceed 40 characters;FALSE;FALSE;FALSE;Node;ORE189;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE190];[F-ORE190] Description is mandatory if no ItemIdentification is present;[F-ORE190] Description is mandatory if no ItemIdentification is present;FALSE;FALSE;FALSE;Node;ORE190;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE191];[F-ORE191] Invalid ID. Must contain a value;[F-ORE191] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;ORE191;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE192];[F-ORE192] Invalid Description. Must contain a value;[F-ORE192] Invalid Description. Must contain a value;FALSE;FALSE;FALSE;Node;ORE192;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE193];[F-ORE193] Invalid AttributeID. Must contain a value;[F-ORE193] Invalid AttributeID. Must contain a value;FALSE;FALSE;FALSE;Node;ORE193;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE194];[F-ORE194] Invalid AttributeID. Must contain a value;[F-ORE194] Invalid AttributeID. Must contain a value;FALSE;FALSE;FALSE;Node;ORE194;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[W-ORE195];[W-ORE195] Use a Valid UNSPSC 7.0401 code;[W-ORE195] Use a Valid UNSPSC 7.0401 code;FALSE;FALSE;FALSE;Node;ORE195;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE196];[F-ORE196] Invalid Name. Must contain a value;[F-ORE196] Invalid Name. Must contain a value;FALSE;FALSE;FALSE;Node;ORE196;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE197];[F-ORE197] Invalid Value. Must contain a value;[F-ORE197] Invalid Value. Must contain a value;FALSE;FALSE;FALSE;Node;ORE197;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE198];[F-ORE198] Invalid ID. Must contain a value;[F-ORE198] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;ORE198;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE199];[F-ORE199] Invalid Name. Must contain a value;[F-ORE199] Invalid Name. Must contain a value;FALSE;FALSE;FALSE;Node;ORE199;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE200];[F-ORE200] Invalid Value. Must contain a value;[F-ORE200] Invalid Value. Must contain a value;FALSE;FALSE;FALSE;Node;ORE200;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE201];[F-ORE201] Invalid ID. Must contain a value;[F-ORE201] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;ORE201;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE202];[F-ORE202] Invalid Name. Must contain a value;[F-ORE202] Invalid Name. Must contain a value;FALSE;FALSE;FALSE;Node;ORE202;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE203];[F-ORE203] Invalid Value. Must contain a value;[F-ORE203] Invalid Value. Must contain a value;FALSE;FALSE;FALSE;Node;ORE203;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE204];[F-ORE204] Invalid ID. Must contain a value;[F-ORE204] Invalid ID. Must contain a value;FALSE;FALSE;FALSE;Node;ORE204;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE205];[F-ORE205] Invalid listID. Must be ''urn:oioubl:codelist:substitutionstatuscode-1.1'';[F-ORE205] Invalid listID. Must be '';TRUE;FALSE;FALSE;Node;ORE205;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE206];[F-ORE206] Invalid listAgencyID. Must be ''320'';[F-ORE206] Invalid listAgencyID. Must be '';TRUE;FALSE;FALSE;Node;ORE206;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE207];[F-ORE207] Invalid SubstitutionStatusCode: '?'. Must be a value from the codelist;[F-ORE207] Invalid SubstitutionStatusCode: ''. Must be a value from the codelist;TRUE;FALSE;TRUE;Node;ORE207;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE208];[F-ORE208] Invalid LineStatusCode: '?'. Must be a value from the codelist;[F-ORE208] Invalid LineStatusCode: ''. Must be a value from the codelist;TRUE;FALSE;TRUE;Node;ORE208;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-ORE209] The sum of Orderline/LineItem/LineExtensionAmount elements must equal LineExtensionAmount;[F-ORE209] The sum of Orderline/LineItem/LineExtensionAmount elements must equal LineExtensionAmount;[F-ORE209] The sum of Orderline/LineItem/LineExtensionAmount elements must equal LineExtensionAmount;TRUE;FALSE;TRUE;Node;ORE209;[20120315];Check added;https://bugs.softwareborsen.dk/show_bug.cgi?id=823
OIOUBL_OrderResponse_Schematron.xsl;F;[F-LIB381];[F-LIB381] Invalid VAT TaxAmount - When TaxCategory/ID are 'StandardRated' and TaxableAmount > 0 (0.02) TaxAmount can't be '(0.00)' unless calculated vat '(0.005)' are less then 0.005;"[F-LIB381] Invalid VAT TaxAmount - When TaxCategory/ID are 'StandardRated' and
            TaxableAmount > 0 (0.02) TaxAmount can't be '(0.00)' unless calculated vat '(0.005)'
            are less then 0.005";FALSE;FALSE;FALSE;Node;LIB381;;;
OIOUBL_OrderResponse_Schematron.xsl;F;[F-LIB382];[F-LIB382] When 'TaxCategor\ID' = 'StandardRated', 'TaxCategory\Percent' can not be '0.00';[F-LIB382] When 'TaxCategor\ID' = 'StandardRated', 'TaxCategory\Percent' can not be '0.00';FALSE;FALSE;FALSE;Node;LIB382;;;
OIOUBL_OrderResponseSimple_Schematron.xsl;F;[F-ORS001];[F-ORS001] Root element must be OrderResponseSimple;[F-ORS001] Root element must be OrderResponseSimple;FALSE;FALSE;FALSE;Node;ORS001;;;
